long,lat,gbd_path_type,gbd_total_time,gbd_transfer_count,gbd_total_distance,gbd_total_walk_distance,gbd_total_fare,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,rent_month,build,new_address,term,contract1,contract2,contract3,contract3
127.1564498,37.5610777,3,3182,2,20671,797,1500,21137.70442,11568.5443,15837.31987,0,se,서울특별시 강동구 고덕동,5**,고덕역,700,장로회신학대학교,4806,8m미만,110.37,1,202307,29,"32,000",0,1991,동남로83길,202308~202508,신규,-,0,0
127.1564498,37.5610777,3,3182,2,20671,797,1500,21137.70442,11568.5443,15837.31987,0,se,서울특별시 강동구 고덕동,5**,고덕역,700,장로회신학대학교,4806,12m미만,112.96,0,202308,14,"10,000",80,1988,동남로83길,202310~202510,신규,-,0,0
127.1563589,37.562545,3,3321,2,20819,977,1500,21160.94436,11651.70602,15824.88972,0,se,서울특별시 강동구 고덕동,5**,고덕역,855,장로회신학대학교,4842,8m미만,164,1,202308,1,"24,000",0,1988,동남로87길,202309~202509,신규,-,0,0
127.1422907,37.5422505,3,2633,2,12769,746,1600,19601.54222,9438.740172,14807.65022,0,se,서울특별시 강동구 길동,3**,굽은다리역,365,한국체육대학교,2724,8m미만,12,0,202302,7,500,30,1996,양재대로122가길,-,-,-, , 
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,12m미만,12.24,0,202304,3,500,40,1996,천중로54길,202304~202504,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,13,0,202303,1,300,32,1988,양재대로110길,202303~202503,갱신,-,300,25
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,8m미만,15,1,202305,3,"9,000",0,1993,천중로,202305~202505,갱신,-,"8,500",0
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,12m미만,16,0,202311,24,500,20,1996,천중로54길,-,-,-, , 
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,12m미만,16.5,0,202304,5,100,30,1987,천호대로191길,-,-,-, , 
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,8m미만,16.5,0,202302,7,"1,000",50,2018,천중로51길,202302~202502,신규,-,0,0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,8m미만,16.5,0,202310,16,"1,000",50,2018,천중로51길,202311~202511,신규,-,0,0
127.1432154,37.54132,2,3729,1,10628,435,1600,19673.32793,9466.291117,14906.47168,0,se,서울특별시 강동구 길동,3**,굽은다리역,465,한국체육대학교,2660,12m미만,19.8,0,202310,20,"1,000",50,1989,천중로49가길,202311~202511,신규,-,0,0
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,12m미만,19.8,0,202305,29,500,40,1996,천중로54길,202306~202506,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,19.83,0,202304,22,500,38,2018,양재대로110길,202304~202504,신규,-,0,0
127.1422907,37.5422505,3,2633,2,12769,746,1600,19601.54222,9438.740172,14807.65022,0,se,서울특별시 강동구 길동,3**,굽은다리역,365,한국체육대학교,2724,8m미만,20,0,202304,4,500,35,1996,양재대로122가길,202304~202504,신규,-,0,0
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,8m미만,20,0,202309,5,"1,000",30,1988,천중로,-,-,-, , 
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,20,0,202308,15,300,30,1991,천호대로191길,-,-,-, , 
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,20,0,202308,17,"1,000",50,2022,양재대로110길,202308~202508,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,20,0,202306,23,"1,000",37,2018,양재대로110길,202307~202506,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,20,0,202308,25,500,45,1991,천중로49길,202308~202508,신규,-,0,0
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,25m미만,20,0,202304,26,500,40,1991,천중로,202305~202505,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,20,0,202308,26,"2,000",48,2018,양재대로110길,202308~202508,신규,-,0,0
127.1465877,37.5382378,3,2774,1,11087,755,1550,19942.766,9595.059488,15264.1623,0,se,서울특별시 강동구 길동,1**,길동역,583,한국체육대학교,2503,8m미만,20.51,0,202302,28,500,50,2010,명일로18길,202303~202503,신규,-,0,0
127.1465877,37.5382378,3,2774,1,11087,755,1550,19942.766,9595.059488,15264.1623,0,se,서울특별시 강동구 길동,1**,길동역,583,한국체육대학교,2503,8m미만,20.51,1,202309,4,"10,000",0,2010,명일로18길,202310~202510,신규,-,0,0
127.1389585,37.5407187,3,2512,2,12411,789,1600,19292.6632,9099.29492,14549.18284,0,se,서울특별시 강동구 길동,3**,길동역,336,한국체육대학교,2467,25m미만,21,0,202308,28,300,30,1996,천중로40길,-,-,-, , 
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,8m미만,21.3,0,202308,8,500,43,1987,천중로,202309~202509,신규,-,0,0
127.1403993,37.534604,3,2667,1,10026,900,1450,19371.74306,8934.598792,14817.15119,0,se,서울특별시 강동구 길동,2**,길동역,358,한국체육대학교,1880,12m미만,22.5,0,202306,17,"1,000",40,2003,진황도로49길,202307~202507,신규,-,0,0
127.4893166,36.6367232,5,7057,2,120585,1419,16800,110770.0494,103984.0291,112680.2843,0,se,서울특별시 강동구 길동,3**,반석역,31323,한국체육대학교,103013,25m미만,23,0,202303,30,500,45,2005,성안로,202304~202404,신규,-,0,0
127.1403993,37.534604,3,2667,1,10026,900,1450,19371.74306,8934.598792,14817.15119,0,se,서울특별시 강동구 길동,2**,길동역,358,한국체육대학교,1880,12m미만,24,0,202303,10,500,53,1997,진황도로49길,202303~202503,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,8m미만,24,0,202310,13,250,35,1993,천중로52길,-,신규,-,0,0
127.145982,37.538376,3,2841,1,11138,813,1550,19890.47871,9552.007781,15208.64783,0,se,서울특별시 강동구 길동,3**,길동역,532,한국체육대학교,2487,8m미만,24,1,202302,28,"12,500",0,2004,명일로17길,202303~202503,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,2**,길동역,234,한국체육대학교,1965,8m미만,26.44,0,202307,12,"1,000",43,2002,양재대로110길,202308~202508,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,2**,길동역,234,한국체육대학교,1965,8m미만,26.44,0,202310,25,"1,000",43,2002,양재대로110길,202311~202510,신규,-,0,0
127.145982,37.538376,3,2841,1,11138,813,1550,19890.47871,9552.007781,15208.64783,0,se,서울특별시 강동구 길동,1**,길동역,532,한국체육대학교,2487,8m미만,27,0,202306,1,"1,000",85,2020,명일로17길,202306~202506,신규,-,0,0
127.1432154,37.54132,2,3729,1,10628,435,1600,19673.32793,9466.291117,14906.47168,0,se,서울특별시 강동구 길동,3**,굽은다리역,465,한국체육대학교,2660,8m미만,27.57,0,202301,14,"1,000",40,1989,천중로49가길,202302~202502,신규,-,0,0
127.1465877,37.5382378,3,2774,1,11087,755,1550,19942.766,9595.059488,15264.1623,0,se,서울특별시 강동구 길동,1**,길동역,583,한국체육대학교,2503,8m미만,28,0,202306,9,500,48,2010,명일로18길,202306~202506,신규,-,0,0
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,28,0,202307,21,"1,000",45,1995,양재대로112길,-,-,-, , 
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,28,1,202302,15,"9,000",0,1997,천중로49길,202302~202502,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,28,1,202302,28,"9,000",0,1997,천중로49길,202302~202502,갱신,-,"7,000",0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,28.34,0,202310,20,700,40,1990,양재대로122길,202311~202511,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,12m미만,28.58,0,202308,19,"1,000",45,1984,천중로52길,202309~202408,신규,-,0,0
127.1422907,37.5422505,3,2633,2,12769,746,1600,19601.54222,9438.740172,14807.65022,0,se,서울특별시 강동구 길동,3**,굽은다리역,365,한국체육대학교,2724,8m미만,29.64,0,202310,17,500,44,1996,양재대로122가길,202311~202511,신규,-,0,0
127.145982,37.538376,3,2841,1,11138,813,1550,19890.47871,9552.007781,15208.64783,0,se,서울특별시 강동구 길동,1**,길동역,532,한국체육대학교,2487,8m미만,29.66,0,202308,19,"1,000",85,2020,명일로17길,202308~202508,신규,-,0,0
127.145982,37.538376,3,2841,1,11138,813,1550,19890.47871,9552.007781,15208.64783,0,se,서울특별시 강동구 길동,1**,길동역,532,한국체육대학교,2487,8m미만,29.66,0,202308,19,"1,000",85,2020,명일로17길,-,-,-, , 
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,29.75,0,202301,3,"1,000",55,2002,양재대로112길,202301~202501,신규,-,0,0
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,25m미만,29.75,1,202303,4,"9,000",0,2002,천중로,202303~202503,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,30,0,202306,6,"1,000",40,1990,양재대로122길,202306~202506,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,30,0,202306,6,"1,000",40,1990,양재대로122길,202306~202506,신규,-,0,0
127.1465877,37.5382378,3,2774,1,11087,755,1550,19942.766,9595.059488,15264.1623,0,se,서울특별시 강동구 길동,1**,길동역,583,한국체육대학교,2503,8m미만,30,0,202306,16,500,40,1993,명일로18길,202306~202506,갱신,-,500,37
127.1432154,37.54132,2,3729,1,10628,435,1600,19673.32793,9466.291117,14906.47168,0,se,서울특별시 강동구 길동,3**,굽은다리역,465,한국체육대학교,2660,8m미만,30,0,202301,25,500,40,1989,천중로49가길,202301~202501,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,30,0,202302,28,500,35,1990,양재대로122길,202304~202504,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,30,0,202302,28,500,35,1990,양재대로122길,202304~202504,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,30,1,202311,15,"9,000",0,1990,양재대로122길,202311~202511,갱신,-,"8,000",0
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,8m미만,30.45,0,202303,18,500,37,1994,천중로54길,202304~202504,신규,-,0,0
127.1222998,37.5458066,2,3139,0,9455,922,2500,17889.58734,8118.57883,12999.39655,0,se,서울특별시 강동구 길동,3**,암사역,667,장로회신학대학교,1697,8m미만,30.6,0,202305,24,"1,000",45,1993,천중로,202306~202506,신규,-,0,0
127.1463568,37.5374844,3,2693,1,11059,649,1550,19916.59377,9543.523951,15261.07503,0,se,서울특별시 강동구 길동,1**,길동역,562,한국체육대학교,2422,12m미만,32.15,1,202302,15,"6,000",0,,명일로16길,-,-,-, , 
127.1422907,37.5422505,3,2633,2,12769,746,1600,19601.54222,9438.740172,14807.65022,0,se,서울특별시 강동구 길동,3**,굽은다리역,365,한국체육대학교,2724,12m미만,32.88,0,202306,13,500,45,1994,양재대로122가길,202306~202506,신규,-,0,0
127.1463568,37.5374844,3,2693,1,11059,649,1550,19916.59377,9543.523951,15261.07503,0,se,서울특별시 강동구 길동,1**,길동역,562,한국체육대학교,2422,8m미만,32.9,1,202307,12,"13,000",0,1985,명일로16길,202309~202509,신규,-,0,0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,8m미만,33,0,202308,3,500,40,1988,천중로51길,202308~202508,신규,-,0,0
127.1421103,37.5422604,3,2602,2,12765,705,1600,19585.77751,9424.990171,14791.76172,0,se,서울특별시 강동구 길동,3**,굽은다리역,366,한국체육대학교,2719,8m미만,33,0,202310,3,"1,000",55,1990,양재대로122길,202310~202510,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,12m미만,33,0,202309,5,"1,000",29,1992,천중로52길,-,-,-, , 
127.1454894,37.5410891,3,2684,2,13390,833,1500,19871.22359,9636.540027,15108.76221,0,se,서울특별시 강동구 길동,3**,굽은다리역,542,한국체육대학교,2726,8m미만,33,0,202303,7,"2,000",43,1991,천중로53길,202303~202503,신규,-,0,0
127.1454894,37.5410891,3,2684,2,13390,833,1500,19871.22359,9636.540027,15108.76221,0,se,서울특별시 강동구 길동,3**,굽은다리역,542,한국체육대학교,2726,8m미만,33,0,202305,23,500,35,1988,천중로53길,202306~202506,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,8m미만,33,0,202307,27,"1,000",53,1996,천중로52길,202308~202508,신규,-,0,0
127.1389585,37.5407187,3,2512,2,12411,789,1600,19292.6632,9099.29492,14549.18284,0,se,서울특별시 강동구 길동,3**,길동역,336,한국체육대학교,2467,25m미만,33,0,202308,30,800,40,1989,천중로40길,202309~202509,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,1**,길동역,480,한국체육대학교,2138,8m미만,33,1,202305,5,"7,500",0,1993,천호대로191길,202306~202506,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,12m미만,33,1,202308,12,"4,500",0,1988,천중로49길,-,-,-, , 
127.1463568,37.5374844,3,2693,1,11059,649,1550,19916.59377,9543.523951,15261.07503,0,se,서울특별시 강동구 길동,1**,길동역,562,한국체육대학교,2422,8m미만,33,1,202304,22,"6,000",0,1985,명일로16길,-,-,-, , 
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,8m미만,33,1,202304,26,"13,000",0,1996,천중로54길,202304~202504,신규,-,0,0
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,8m미만,34.22,0,202310,12,"2,000",50,2008,천중로54길,202311~202511,신규,-,0,0
127.1432154,37.54132,2,3729,1,10628,435,1600,19673.32793,9466.291117,14906.47168,0,se,서울특별시 강동구 길동,3**,굽은다리역,465,한국체육대학교,2660,8m미만,35,0,202308,9,500,40,1989,천중로49가길,202308~202508,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,2**,길동역,234,한국체육대학교,1965,8m미만,35,0,202302,11,"1,000",70,2001,양재대로110길,202303~202503,신규,-,0,0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,12m미만,35,1,202310,6,"13,000",0,1989,천중로51길,202311~202511,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,35.8,0,202310,4,"1,000",70,1997,천중로49길,-,갱신,-,"1,000",60
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,36,0,202308,1,"2,000",60,1997,천호대로191길,-,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,36,0,202302,2,"2,000",50,1997,천호대로191길,202302~202502,갱신,-,"2,000",35
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,8m미만,36,0,202310,9,"1,000",70,1996,천중로52길,202311~202511,신규,-,0,0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,12m미만,36,0,202302,9,"5,000",35,1995,천중로51길,202303~202403,갱신,사용,"5,000",30
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,8m미만,36,0,202305,11,"1,000",70,1996,천중로52길,202305~202505,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,36,0,202309,11,"2,000",60,1997,천호대로191길,202310~202510,신규,-,0,0
127.1454894,37.5410891,3,2684,2,13390,833,1500,19871.22359,9636.540027,15108.76221,0,se,서울특별시 강동구 길동,3**,굽은다리역,542,한국체육대학교,2726,8m미만,36,0,202308,12,"2,000",60,1991,천중로53길,202309~202509,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,36,0,202303,14,"1,000",65,1993,천중로49길,202303~202503,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,36,0,202304,17,"1,000",65,1993,천중로49길,202305~202505,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,36,0,202310,30,500,35,1993,양재대로110길,202310~202510,갱신,-,500,33
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,3**,길동역,94,한국체육대학교,2105,8m미만,36,1,202309,21,"13,000",0,1996,양재대로112길,202310~202510,신규,-,0,0
127.1452384,37.540474,3,2604,2,13378,773,1500,19843.24367,9587.517476,15099.42871,0,se,서울특별시 강동구 길동,3**,길동역,549,한국체육대학교,2655,8m미만,36.3,0,202302,25,"1,000",60,1994,천중로54길,202302~202502,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,36.39,1,202304,14,"14,000",0,1998,천호대로191길,202304~202404,갱신,-,"14,000",0
127.1465877,37.5382378,3,2774,1,11087,755,1550,19942.766,9595.059488,15264.1623,0,se,서울특별시 강동구 길동,1**,길동역,583,한국체육대학교,2503,12m미만,37,0,202306,22,"2,000",60,1992,명일로18길,202307~202507,신규,-,0,0
127.1454894,37.5410891,3,2684,2,13390,833,1500,19871.22359,9636.540027,15108.76221,0,se,서울특별시 강동구 길동,3**,굽은다리역,542,한국체육대학교,2726,12m미만,37,1,202308,28,"9,000",0,1990,천중로53길,202309~202509,신규,-,0,0
127.1454894,37.5410891,3,2684,2,13390,833,1500,19871.22359,9636.540027,15108.76221,0,se,서울특별시 강동구 길동,3**,굽은다리역,542,한국체육대학교,2726,12m미만,38,0,202303,14,"1,000",55,1991,천중로53길,202304~202504,신규,-,0,0
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,38.07,0,202308,28,"1,000",60,1997,양재대로112길,202311~202510,신규,-,0,0
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,38.07,0,202308,28,"1,000",60,1997,양재대로112길,202311~202510,신규,-,0,0
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,38.07,0,202308,28,"1,000",60,1997,양재대로112길,202311~202510,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,38.48,0,202303,15,"10,000",30,1995,천호대로191길,202305~202505,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,12m미만,38.53,0,202305,15,"1,000",36,1989,천중로52길,202305~202405,신규,-,0,0
127.1403993,37.534604,3,2667,1,10026,900,1450,19371.74306,8934.598792,14817.15119,0,se,서울특별시 강동구 길동,2**,길동역,358,한국체육대학교,1880,12m미만,39,0,202306,5,"1,000",55,1996,진황도로49길,202307~202507,신규,-,0,0
127.4893166,36.6367232,5,7057,2,120585,1419,16800,110770.0494,103984.0291,112680.2843,0,se,서울특별시 강동구 길동,3**,반석역,31323,한국체육대학교,103013,25m미만,39,0,202304,6,"1,000",65,1989,성안로,202304~202504,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,1**,길동역,480,한국체육대학교,2138,12m미만,39,0,202306,22,"1,000",60,1990,천호대로191길,202306~202506,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,8m미만,39,0,202304,25,"10,000",20,1995,천중로49길,202305~202505,신규,-,0,0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,12m미만,39,0,202310,31,"12,100",5,1991,천중로51길,202311~202511,갱신,-,"12,100",0
127.1442634,37.5411439,2,3765,1,10710,489,1600,19763.83186,9541.257817,15001.09897,0,se,서울특별시 강동구 길동,3**,굽은다리역,499,한국체육대학교,2682,12m미만,39,0,202310,31,"13,000",10,1991,천중로51길,202312~202512,신규,-,0,0
127.1396199,37.5357293,3,2618,1,9986,833,1450,19309.99283,8919.345067,14721.49238,0,se,서울특별시 강동구 길동,4**,길동역,234,한국체육대학교,1965,8m미만,39.6,0,202310,3,500,45,1997,양재대로110길,202310~202510,신규,-,0,0
127.1441802,37.5405356,2,3804,1,10713,504,1600,19750.63971,9505.690811,15006.26128,0,se,서울특별시 강동구 길동,3**,길동역,477,한국체육대학교,2618,8m미만,39.66,0,202308,31,"5,000",50,1996,천중로52길,202309~202508,갱신,-,"12,500",0
127.1432154,37.54132,2,3729,1,10628,435,1600,19673.32793,9466.291117,14906.47168,0,se,서울특별시 강동구 길동,3**,굽은다리역,465,한국체육대학교,2660,8m미만,39.77,0,202308,16,"12,000",15,1995,천중로49가길,202309~202509,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,40,0,202308,9,"2,000",50,1997,천호대로191길,202308~202508,신규,-,0,0
127.1430493,37.5411847,2,3685,1,10607,378,1600,19657.36146,9446.530894,14894.76533,0,se,서울특별시 강동구 길동,3**,길동역,461,한국체육대학교,2641,12m미만,40,0,202307,11,"1,000",50,1988,천중로49길,202307~202507,신규,-,0,0
127.1400322,37.5369609,3,2723,1,10093,977,1450,19354.97913,9007.366117,14726.84509,0,se,서울특별시 강동구 길동,4**,길동역,94,한국체육대학교,2105,8m미만,40,0,202306,12,"1,000",60,1997,양재대로112길,202307~202507,신규,-,0,0
127.144503,37.5353907,3,2547,1,10436,657,1450,19738.67482,9303.495345,15150.55474,0,se,서울특별시 강동구 길동,4**,길동역,480,한국체육대학교,2138,8m미만,40,0,202310,13,"1,500",40,1997,천호대로191길,202311~202511,신규,-,0,0
