경도,위도,최근접 지하철,역과 거리(m),시군구,번지,본번,부번,전월세구분,면적(제곱m),계약월,계약일,보증금(만원),월세(만원),총비용,층,건축년도,도로명,계약기간(개월),계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
127.0406097,37.5738534,용두역,209,서울특별시 동대문구 용두동 39-811,39,811,아르떼,월세,15.21,202308,28,3000,40,3960,2,2018,천호대로29가길 10,24,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,21.87,202307,11,15000,0,15000,4,2023,천호대로35길 68,-,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,27.69,202308,23,22000,0,22000,2,2023,천호대로35길 68,-,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,21.87,202309,5,15000,0,15000,4,2023,천호대로35길 68,-,-,-, , 
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,27.69,202309,25,22000,0,22000,3,2023,천호대로35길 68,-,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,28.57,202309,26,22000,0,22000,3,2023,천호대로35길 68,-,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,전세,24.05,202310,23,22000,0,22000,3,2023,천호대로35길 68,-,신규,-,0,0
127.0424713,37.5761489,용두역,438,서울특별시 동대문구 용두동 39-566,39,566,아크로빌,월세,16.8,202310,31,2000,65,3560,5,2023,천호대로35길 68,24,신규,-,0,0
127.0287226,37.58132,안암역,554,서울특별시 동대문구 용두동 738-1,738,1,안암시티빌라,월세,68.395,202307,21,18000,50,19200,4,2001,무학로49길 19,24,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,22.795,202302,13,21000,0,21000,4,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,22.795,202302,15,20000,0,20000,3,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,22.795,202302,27,20000,0,20000,3,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,22.525,202303,2,20000,0,20000,2,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.87,202303,3,26000,0,26000,4,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,27.16,202303,6,26000,0,26000,2,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,23.525,202303,8,21000,0,21000,2,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,26.73,202303,16,24000,0,24000,2,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,월세,27.16,202304,1,5000,70,6610,3,2021,왕산로19가길 29,23,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,22.795,202304,9,20000,0,20000,2,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.955,202304,21,25000,0,25000,3,2021,왕산로19가길 29,-,-,-, , 
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.87,202305,16,19900,0,19900,5,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.955,202305,23,20000,0,20000,4,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.955,202305,27,21500,0,21500,3,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,전세,24.77,202308,7,19700,0,19700,4,2021,왕산로19가길 29,-,신규,-,0,0
127.0317332,37.5794977,제기동역,319,서울특별시 동대문구 용두동 138-35,138,35,어반하임,월세,27.16,202308,9,5000,94,6128,2,2021,왕산로19가길 29,12,신규,-,0,0
127.0311042,37.5806665,제기동역,438,서울특별시 동대문구 용두동 138-27,138,27,에덴연립,전세,87.77,202304,6,30000,0,30000,1,1979,왕산로19가길 57,-,신규,-,0,0
127.0414068,37.5761489,용두역,362,서울특별시 동대문구 용두동 39-415,39,415,에덴하우스,월세,14.96,202305,23,1000,47,1517,4,2013,천호대로31길 59,11,신규,-,0,0
127.0281558,37.5809304,안암역,603,서울특별시 동대문구 용두동 736-1,736,1,에벤에셀,월세,35.4,202306,29,1000,80,2920,5,2004,무학로49길 33,24,신규,-,0,0
127.0281558,37.5809304,안암역,603,서울특별시 동대문구 용두동 736-1,736,1,에벤에셀,월세,74.44,202307,1,3000,150,6600,6,2004,무학로49길 33,24,신규,-,0,0
127.0407522,37.5738125,용두역,222,서울특별시 동대문구 용두동 39-808,39,808,엘림,월세,31.17,202305,6,3000,40,3960,2,2016,천호대로33길 7,24,신규,-,0,0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,전세,13.32,202212,9,9500,0,9500,12,2017,왕산로 69-2,-,신규,-,0,0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,전세,13.76,202212,28,11000,0,11000,10,2017,왕산로 69-2,-,신규,-,0,0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,전세,13.76,202303,16,11000,0,11000,13,2017,왕산로 69-2,-,신규,-,0,0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,전세,13.76,202303,17,10000,0,10000,13,2017,왕산로 69-2,-,갱신,-,"10,000",0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,월세,13.76,202304,7,1000,53,1583,12,2017,왕산로 69-2,11,신규,-,0,0
127.031063,37.5781992,제기동역,342,서울특별시 동대문구 용두동 130-12,130,12,연희타워,월세,13.32,202306,10,1000,50,1600,12,2017,왕산로 69-2,12,신규,-,0,0
127.0412983,37.5736511,용두역,272,서울특별시 동대문구 용두동 39-803,39,803,예원캐슬,전세,29.86,202303,18,24000,0,24000,4,2020,천호대로35길 8,-,-,-, , 
127.0412983,37.5736511,용두역,272,서울특별시 동대문구 용두동 39-803,39,803,예원캐슬,전세,29.96,202303,22,24000,0,24000,5,2020,천호대로35길 8,-,신규,-,0,0
127.0412983,37.5736511,용두역,272,서울특별시 동대문구 용두동 39-803,39,803,예원캐슬,전세,29.86,202309,21,23000,0,23000,5,2020,천호대로35길 8,-,신규,-,0,0
127.0412983,37.5736511,용두역,272,서울특별시 동대문구 용두동 39-803,39,803,예원캐슬,전세,29.86,202309,21,23000,0,23000,5,2020,천호대로35길 8,-,신규,-,0,0
127.0269777,37.5786844,신설동역,370,서울특별시 동대문구 용두동 767-8,767,8,오션타워빌,월세,78.48,202211,16,20000,100,22400,4,2004,한빛로 39,24,신규,-,0,0
127.0269777,37.5786844,신설동역,370,서울특별시 동대문구 용두동 767-8,767,8,오션타워빌,전세,78.48,202212,28,43000,0,43000,6,2004,한빛로 39,-,신규,-,0,0
127.0269777,37.5786844,신설동역,370,서울특별시 동대문구 용두동 767-8,767,8,오션타워빌,월세,77.04,202304,18,7000,150,10600,6,2004,한빛로 39,24,신규,-,0,0
127.0269777,37.5786844,신설동역,370,서울특별시 동대문구 용두동 767-8,767,8,오션타워빌,월세,65.59,202310,27,29000,35,29420,5,2004,한빛로 39,12,갱신,-,"29,000",30
127.0423747,37.5737864,용두역,365,서울특별시 동대문구 용두동 39-507,39,507,용두드림빌,전세,48.82,202303,6,35000,0,35000,6,2017,천호대로41길 10,-,갱신,-,"39,000",0
127.0423747,37.5737864,용두역,365,서울특별시 동대문구 용두동 39-507,39,507,용두드림빌,전세,48.82,202303,29,37100,0,37100,2,2017,천호대로41길 10,-,갱신,사용,"37,000",0
127.0423747,37.5737864,용두역,365,서울특별시 동대문구 용두동 39-507,39,507,용두드림빌,전세,32.38,202304,1,29000,0,29000,5,2017,천호대로41길 10,-,갱신,-,"34,000",0
127.0292461,37.5818197,안암역,496,서울특별시 동대문구 용두동 727-9,727,9,용두삶터,월세,33.2,202308,18,10000,14,10336,4,2002,안암로16길 9,24,신규,-,0,0
127.0316433,37.5796826,제기동역,336,서울특별시 동대문구 용두동 138-34,138,34,용두연립,월세,32.01,202303,13,1000,60,1720,3,2004,왕산로19가길 31,12,신규,-,0,0
127.0339688,37.5755194,제기동역,306,서울특별시 동대문구 용두동 237-26,237,26,용천빌라,전세,65.97,202308,12,35000,0,35000,3,2004,천호대로25길 29,-,신규,-,0,0
127.0410993,37.5755036,용두역,298,서울특별시 동대문구 용두동 39-104,39,104,월드빌,전세,56.85,202306,1,24150,0,24150,5,2010,천호대로31길 45,-,갱신,사용,"23,000",0
127.0318296,37.5805148,제기동역,379,서울특별시 동대문구 용두동 138-46,138,46,월드빌Ⅱ,전세,109.28,202305,13,40000,0,40000,3,2002,왕산로19길 55,-,신규,-,0,0
127.0421922,37.5744723,용두역,350,서울특별시 동대문구 용두동 39-649,39,649,이편한빌리지,전세,12.43,202306,5,8900,0,8900,2,2013,천호대로39길 19,-,-,-, , 
127.0421922,37.5744723,용두역,350,서울특별시 동대문구 용두동 39-649,39,649,이편한빌리지,전세,12.16,202307,7,9300,0,9300,2,2013,천호대로39길 19,-,갱신,사용,"8,900",0
127.0421922,37.5744723,용두역,350,서울특별시 동대문구 용두동 39-649,39,649,이편한빌리지,전세,12.43,202309,5,8900,0,8900,2,2013,천호대로39길 19,-,-,-, , 
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,29.18,202307,31,25000,0,25000,3,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,25.84,202308,2,23000,0,23000,3,2023,천호대로45나길 49,-,-,-, , 
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,29.57,202308,10,25000,0,25000,3,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,25.84,202308,26,23000,0,23000,2,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,39.97,202309,13,26000,0,26000,4,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,월세,29.31,202309,16,10000,35,10840,5,2023,천호대로45나길 49,24,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,29.01,202309,17,20000,0,20000,5,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,29.57,202309,24,25000,0,25000,2,2023,천호대로45나길 49,-,신규,-,0,0
127.0416405,37.576654,용두역,415,서울특별시 동대문구 용두동 39-74,39,74,제이더블유베르데,전세,25.84,202310,22,23000,0,23000,2,2023,천호대로45나길 49,-,신규,-,0,0
127.0404655,37.5768218,용두역,364,서울특별시 동대문구 용두동 39-988,39,988,제일하이츠빌라A동,전세,78.73,202302,18,21500,0,21500,2,1992,고산자로32길 38,-,신규,-,0,0
127.0412473,37.5758089,용두역,328,서울특별시 동대문구 용두동 39-412,39,412,조아트빌,전세,36.02,202307,6,14600,0,14600,5,2011,천호대로31길 53,-,신규,-,0,0
127.0417469,37.5751713,용두역,332,서울특별시 동대문구 용두동 39-670,39,670,주영빌주택,월세,29.93,202304,11,5000,75,6800,2,2015,천호대로35길 41,24,신규,-,0,0
127.028703,37.5816043,안암역,522,서울특별시 동대문구 용두동 728-10,728,10,중앙제이오피스텔,월세,57.46,202307,6,14000,5,14120,5,2003,무학로51길 19,24,신규,-,0,0
127.028703,37.5816043,안암역,522,서울특별시 동대문구 용두동 728-10,728,10,중앙제이오피스텔,전세,21.12,202309,7,14000,0,14000,5,2003,무학로51길 19,-,-,-, , 
127.0392166,37.5760449,용두역,236,서울특별시 동대문구 용두동 27-25,27,25,진(jin)-하우스,월세,16.37,202310,5,10000,5,10120,3,2012,고산자로30길 15,24,신규,-,0,0
127.0422347,37.5756429,용두역,393,서울특별시 동대문구 용두동 39-572,39,572,진한하이빌2,전세,50.03,202306,14,22000,0,22000,3,2012,천호대로35길 54,-,신규,-,0,0
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,15.78,202211,1,18000,0,18000,20,2019,청계천로 483,-,신규,-,0,0
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,월세,15.78,202302,14,2000,65,3170,19,2019,청계천로 483,18,갱신,-,"2,000",60
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,15.78,202304,16,18000,0,18000,19,2019,청계천로 483,-,신규,-,0,0
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,28.62,202308,12,29000,0,29000,18,2019,청계천로 483,-,-,-, , 
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,28.62,202308,12,29000,0,29000,18,2019,청계천로 483,-,신규,-,0,0
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,33.94,202308,30,37000,0,37000,20,2019,청계천로 483,-,신규,-,0,0
127.0307263,37.5702565,상왕십리역,659,서울특별시 동대문구 용두동 255-58,255,58,창보리버리치,전세,33.94,202309,19,36000,0,36000,18,2019,청계천로 483,-,신규,-,0,0
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,26.66,202212,16,19500,0,19500,6,2019,천호대로41길 26,-,-,-, , 
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,26.66,202212,16,19500,0,19500,6,2019,천호대로41길 26,-,신규,-,0,0
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,26.66,202308,30,17600,0,17600,2,2019,천호대로41길 26,-,갱신,사용,"17,500",0
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,26.66,202309,2,17850,0,17850,5,2019,천호대로41길 26,-,신규,-,0,0
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,29.95,202309,9,22000,0,22000,3,2019,천호대로41길 26,-,-,-, , 
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,29.95,202309,19,22000,0,22000,6,2019,천호대로41길 26,-,신규,-,0,0
127.0428008,37.5746783,용두역,407,서울특별시 동대문구 용두동 39-463,39,463,천우네오젠(39-463),전세,26.62,202309,28,20000,0,20000,6,2019,천호대로41길 26,-,신규,-,0,0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,27.55,202212,26,20000,0,20000,6,2018,천호대로39길 56,-,-,-, , 
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202301,16,22000,0,22000,4,2018,천호대로39길 56,-,갱신,사용,"24,000",0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202302,28,20000,0,20000,4,2018,천호대로39길 56,-,신규,-,0,0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,26.07,202303,14,23000,0,23000,5,2018,천호대로39길 56,-,-,-, , 
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,26.07,202303,14,23000,0,23000,5,2018,천호대로39길 56,-,신규,-,0,0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,26.07,202303,16,24150,0,24150,5,2018,천호대로39길 56,-,-,-, , 
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,26.07,202304,1,24000,0,24000,3,2018,천호대로39길 56,-,신규,-,0,0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202306,21,24000,0,24000,2,2018,천호대로39길 56,-,신규,-,0,0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202308,18,24000,0,24000,2,2018,천호대로39길 56,-,-,-, , 
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202309,16,23000,0,23000,5,2018,천호대로39길 56,-,갱신,-,"23,000",0
127.0430338,37.5758426,용두역,466,서울특별시 동대문구 용두동 39-610,39,610,천우네오젠(39-610),전세,28.69,202309,25,21000,0,21000,5,2018,천호대로39길 56,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.81,202211,24,24200,0,24200,2,2019,천호대로39길 12,-,갱신,-,"23,100",0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.94,202212,21,20000,0,20000,4,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,23.67,202304,4,20000,0,20000,6,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,23.67,202305,6,25600,0,25600,5,2019,천호대로39길 12,-,-,-, , 
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.94,202305,6,22500,0,22500,2,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,23.67,202305,6,25600,0,25600,5,2019,천호대로39길 12,-,-,-, , 
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.81,202307,6,20000,0,20000,6,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,23.67,202307,28,23500,0,23500,2,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,21.34,202309,18,16000,0,16000,6,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.81,202310,6,23100,0,23100,4,2019,천호대로39길 12,-,-,-, , 
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,24.81,202310,20,22300,0,22300,3,2019,천호대로39길 12,-,신규,-,0,0
127.0421692,37.5740057,용두역,345,서울특별시 동대문구 용두동 39-868,39,868,천우네오젠(39-868),전세,23.67,202310,25,23000,0,23000,4,2019,천호대로39길 12,-,-,-, , 
127.043174,37.5748379,용두역,443,서울특별시 동대문구 용두동 39-481,39,481,천우네오젠2차,전세,26.14,202301,28,18000,0,18000,5,2018,천호대로43길 14,-,신규,-,0,0
127.043174,37.5748379,용두역,443,서울특별시 동대문구 용두동 39-481,39,481,천우네오젠2차,월세,29.97,202306,13,4000,70,5680,3,2018,천호대로43길 14,24,신규,-,0,0
127.043174,37.5748379,용두역,443,서울특별시 동대문구 용두동 39-481,39,481,천우네오젠2차,월세,26.14,202310,21,20000,10,20240,3,2018,천호대로43길 14,24,신규,-,0,0
127.0337607,37.5731685,용두역,410,서울특별시 동대문구 용두동 129-298,129,298,청계리버빌101동,전세,65.82,202307,22,31000,0,31000,5,2015,천호대로24길 15,-,신규,-,0,0
127.0340127,37.5745482,용두역,379,서울특별시 동대문구 용두동 237-28,237,28,청호빌라,전세,80.81,202303,27,18000,0,18000,2,2005,천호대로25길 9,-,신규,-,0,0
127.0311401,37.5799328,제기동역,389,서울특별시 동대문구 용두동 138-32,138,32,타워빌,전세,83.14,202212,12,30000,0,30000,4,2008,왕산로19가길 39-8,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,월세,26.97,202211,21,18000,75,19800,9,2022,안암로 54,24,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202212,22,33000,0,33000,10,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,26.97,202301,27,30000,0,30000,10,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202302,20,30000,0,30000,9,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202303,4,30000,0,30000,8,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202303,14,31000,0,31000,9,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202303,20,31000,0,31000,8,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,전세,28.47,202304,11,30000,0,30000,7,2022,안암로 54,-,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,월세,26.97,202305,11,30000,5,30120,8,2022,안암로 54,24,-,-, , 
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,월세,28.47,202305,24,30000,5,30120,7,2022,안암로 54,24,신규,-,0,0
127.0280893,37.581444,안암역,548,서울특별시 동대문구 용두동 729-2,729,2,타임스카이뷰,월세,26.97,202305,31,30000,5,30120,10,2022,안암로 54,24,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,27.37,202212,28,23000,0,23000,4,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,29.3,202212,29,26500,0,26500,4,2020,천호대로39길 46,-,-,-, , 
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.17,202301,5,22500,0,22500,4,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.17,202301,5,22500,0,22500,4,2020,천호대로39길 46,-,-,-, , 
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,27.37,202301,11,20000,0,20000,5,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.17,202302,8,23000,0,23000,3,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.55,202302,15,23000,0,23000,6,2020,천호대로39길 46,-,-,-, , 
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.55,202302,20,23000,0,23000,5,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,월세,26.55,202303,9,3000,90,5160,2,2020,천호대로39길 46,24,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,27.37,202303,9,21000,0,21000,6,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,26.17,202303,14,23000,0,23000,2,2020,천호대로39길 46,-,-,-, , 
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,27.37,202304,19,23500,0,23500,2,2020,천호대로39길 46,-,신규,-,0,0
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,27.37,202308,11,26000,0,26000,3,2020,천호대로39길 46,-,-,-, , 
127.0429162,37.5756054,용두역,446,서울특별시 동대문구 용두동 39-624,39,624,탑스하우징,전세,29.3,202309,6,22000,0,22000,2,2020,천호대로39길 46,-,신규,-,0,0
127.0320082,37.5800839,제기동역,335,서울특별시 동대문구 용두동 138-172,138,172,탑스하우징B동,월세,29.45,202302,9,6000,120,8880,2,,왕산로19길 43,24,신규,-,0,0
127.0419831,37.5764621,용두역,424,서울특별시 동대문구 용두동 39-66,39,66,풀하우스,월세,25.47,202305,3,1000,70,2680,3,2017,천호대로33길 69,24,신규,-,0,0
127.0419831,37.5764621,용두역,424,서울특별시 동대문구 용두동 39-66,39,66,풀하우스,월세,36.84,202308,11,1000,95,3280,3,2017,천호대로33길 69,24,신규,-,0,0
127.0419831,37.5764621,용두역,424,서울특별시 동대문구 용두동 39-66,39,66,풀하우스,월세,36.84,202308,24,1000,95,3280,2,2017,천호대로33길 69,24,신규,-,0,0
127.0415933,37.5759621,용두역,362,서울특별시 동대문구 용두동 39-416,39,416,허브하우스,월세,15.76,202301,14,1000,45,2080,3,2014,천호대로31길 58,24,신규,-,0,0
127.0415933,37.5759621,용두역,362,서울특별시 동대문구 용두동 39-416,39,416,허브하우스,월세,48.12,202307,22,3000,63,4512,3,2014,천호대로31길 58,24,신규,-,0,0
127.067222,37.5988456,신이문역,325,서울특별시 동대문구 이문동 109-112,109,112,(109-112),월세,38.13,202305,1,400,40,880,1,1996,외대역동로 136-7,12,신규,-,0,0
127.0638042,37.5960255,외대앞역,28,서울특별시 동대문구 이문동 126-38,126,38,(126-38),월세,39.3,202302,26,500,35,920,4,2003,휘경로11가길 4-2,12,신규,-,0,0
